incident_id,created_date,resolved_date,priority,category,assigned_team,sla_breached,reopen_count,resolution_minutes
1674,2024-04-02 06:07:00,2024-04-02 08:17:00,Medium,Security,Security_Team,1,1,130
1675,2024-02-19 15:40:00,2024-02-20 07:57:00,Medium,Application,Security_Team,1,0,977
1676,2024-02-13 09:53:00,2024-02-13 18:59:00,Low,Network,App_Team,0,0,546
1677,2024-05-16 21:41:00,2024-05-17 01:33:00,Medium,Application,Security_Team,1,0,232
1678,2024-04-25 19:54:00,2024-04-25 20:57:00,Medium,Application,Infra_Team,1,0,63
1679,2024-05-29 14:51:00,2024-05-29 21:56:00,High,Network,App_Team,1,0,425
1680,2024-05-09 13:16:00,2024-05-10 04:19:00,Low,Application,Infra_Team,1,0,903
1681,2024-05-11 07:44:00,2024-05-11 14:13:00,Low,Application,Support_Team,0,0,389
1682,2024-06-27 11:13:00,2024-06-27 22:36:00,Low,Database,DB_Team,1,1,683
1683,2024-04-14 06:39:00,2024-04-14 06:48:00,High,Application,Support_Team,0,0,9
1684,2024-01-19 15:09:00,2024-01-19 16:44:00,High,Access,DB_Team,1,0,95
1685,2024-06-09 03:36:00,2024-06-10 01:07:00,Low,Network,DB_Team,1,1,1291
1686,2024-02-08 23:57:00,2024-02-09 05:33:00,Low,Security,DB_Team,0,0,336
1687,2024-06-13 13:40:00,2024-06-13 14:20:00,Medium,Application,App_Team,0,0,40
1688,2024-01-09 23:46:00,2024-01-10 06:09:00,Low,Application,Support_Team,0,0,383
1689,2024-03-28 13:57:00,2024-03-28 20:23:00,Medium,Application,Support_Team,1,0,386
1690,2024-06-25 18:38:00,2024-06-26 00:40:00,Low,Network,Infra_Team,0,0,362
1691,2024-06-26 00:25:00,2024-06-26 01:26:00,Medium,Database,DB_Team,1,1,61
1692,2024-01-11 18:43:00,2024-01-11 21:58:00,Medium,Network,Support_Team,1,0,195
1693,2024-04-30 00:29:00,2024-04-30 13:10:00,Medium,Application,DB_Team,1,0,761
1694,2024-02-06 06:54:00,2024-02-06 07:25:00,High,Security,Support_Team,1,0,31
1695,2024-04-18 05:57:00,2024-04-18 08:34:00,High,Application,Support_Team,1,1,157
1696,2024-03-17 07:17:00,2024-03-17 11:37:00,High,Access,Support_Team,1,2,260
1697,2024-03-29 03:08:00,2024-03-29 15:03:00,Low,Application,DB_Team,1,0,715
1698,2024-05-11 05:44:00,2024-05-11 22:29:00,Low,Network,App_Team,1,0,1005
1699,2024-03-24 22:27:00,2024-03-25 00:42:00,High,Application,App_Team,1,0,135
1700,2024-02-26 00:01:00,2024-02-26 02:38:00,High,Application,Support_Team,1,1,157
1701,2024-01-20 03:11:00,2024-01-21 00:39:00,Low,Application,DB_Team,1,0,1288
1702,2024-05-14 18:26:00,2024-05-15 16:46:00,Low,Network,App_Team,1,0,1340
1703,2024-04-05 09:39:00,2024-04-05 12:30:00,Medium,Application,DB_Team,1,1,171
1704,2024-03-20 00:58:00,2024-03-20 23:16:00,Low,Application,DB_Team,1,0,1338
1705,2024-03-13 10:14:00,2024-03-13 18:53:00,Low,Application,Security_Team,0,0,519
1706,2024-04-18 05:35:00,2024-04-18 15:47:00,Low,Database,Support_Team,1,0,612
1707,2024-04-17 10:51:00,2024-04-17 10:55:00,High,Application,Security_Team,0,0,4
1708,2024-03-30 10:44:00,2024-03-30 10:46:00,Medium,Database,DB_Team,0,2,2
1709,2024-03-28 02:08:00,2024-03-28 09:57:00,Medium,Security,Infra_Team,1,0,469
1710,2024-06-19 09:45:00,2024-06-19 23:05:00,Low,Security,Security_Team,1,2,800
1711,2024-02-12 05:06:00,2024-02-12 23:27:00,Low,Application,App_Team,1,0,1101
1712,2024-05-30 20:52:00,2024-06-02 04:32:00,Low,Application,Support_Team,1,0,3340
1713,2024-04-20 01:26:00,2024-04-20 06:59:00,Medium,Access,Support_Team,1,0,333
1714,2024-04-14 23:02:00,2024-04-15 13:00:00,Low,Security,Support_Team,1,0,838
1715,2024-03-05 14:09:00,2024-03-05 19:43:00,High,Network,App_Team,1,0,334
1716,2024-01-08 13:01:00,2024-01-08 18:51:00,Medium,Security,Security_Team,1,0,350
1717,2024-04-22 23:34:00,2024-04-23 00:18:00,High,Application,DB_Team,1,0,44
1718,2024-02-25 17:06:00,2024-02-25 23:34:00,Low,Application,DB_Team,0,0,388
1719,2024-06-22 09:56:00,2024-06-22 12:10:00,Low,Application,Support_Team,0,0,134
1720,2024-05-09 20:58:00,2024-05-10 13:57:00,Low,Network,Support_Team,1,1,1019
1721,2024-01-17 01:46:00,2024-01-17 07:45:00,Low,Access,DB_Team,0,0,359
1722,2024-06-02 22:21:00,2024-06-02 22:33:00,Low,Network,Support_Team,0,0,12
1723,2024-04-15 15:15:00,2024-04-16 02:19:00,Low,Database,Infra_Team,1,0,664
1724,2024-06-18 17:12:00,2024-06-18 18:47:00,Medium,Application,Support_Team,1,0,95
1725,2024-06-25 07:29:00,2024-06-25 18:17:00,Medium,Network,Infra_Team,1,1,648
1726,2024-06-09 11:48:00,2024-06-09 12:19:00,High,Application,App_Team,1,2,31
1727,2024-02-05 05:47:00,2024-02-05 05:53:00,High,Application,Security_Team,0,0,6
1728,2024-06-28 23:52:00,2024-06-29 10:06:00,Low,Database,Security_Team,1,0,614
1729,2024-06-10 22:51:00,2024-06-10 22:54:00,High,Application,DB_Team,0,0,3
1730,2024-02-01 19:47:00,2024-02-01 19:55:00,Low,Security,DB_Team,0,1,8
1731,2024-02-01 14:46:00,2024-02-01 15:15:00,Low,Application,App_Team,0,0,29
1732,2024-02-28 20:17:00,2024-02-28 23:19:00,Medium,Application,Security_Team,1,1,182
1733,2024-03-16 11:26:00,2024-03-16 13:21:00,Medium,Application,DB_Team,1,0,115
1734,2024-03-15 20:42:00,2024-03-16 00:30:00,Low,Network,DB_Team,0,1,228
1735,2024-01-31 14:52:00,2024-02-01 00:26:00,Low,Application,DB_Team,0,0,574
1736,2024-01-27 17:53:00,2024-01-27 21:12:00,Medium,Database,Support_Team,1,1,199
1737,2024-05-25 02:31:00,2024-05-25 05:33:00,Low,Application,DB_Team,0,0,182
1738,2024-03-06 20:50:00,2024-03-07 17:13:00,Low,Network,Infra_Team,1,1,1223
1739,2024-05-12 17:03:00,2024-05-12 20:38:00,Medium,Application,DB_Team,1,0,215
1740,2024-02-06 18:44:00,2024-02-07 07:00:00,Medium,Application,Support_Team,1,0,736
1741,2024-03-16 16:51:00,2024-03-16 19:41:00,Low,Application,Security_Team,0,1,170
1742,2024-05-27 03:50:00,2024-05-27 07:54:00,Medium,Network,DB_Team,1,0,244
1743,2024-02-06 23:04:00,2024-02-07 03:57:00,Low,Application,Security_Team,0,0,293
1744,2024-01-11 22:45:00,2024-01-12 07:48:00,Low,Database,App_Team,0,0,543
1745,2024-02-13 14:57:00,2024-02-14 01:08:00,Low,Application,Infra_Team,1,1,611
1746,2024-05-31 18:53:00,2024-05-31 19:13:00,High,Application,App_Team,1,0,20
1747,2024-04-21 05:09:00,2024-04-21 07:01:00,Medium,Access,DB_Team,1,0,112
1748,2024-04-15 13:36:00,2024-04-15 19:54:00,Low,Database,Support_Team,0,0,378
1749,2024-01-16 08:14:00,2024-01-16 08:56:00,Low,Network,Support_Team,0,0,42
1750,2024-03-21 03:11:00,2024-03-21 06:10:00,Medium,Database,DB_Team,1,0,179
1751,2024-06-01 19:22:00,2024-06-01 20:39:00,Medium,Database,DB_Team,1,0,77
1752,2024-05-12 00:06:00,2024-05-12 03:42:00,Low,Application,Security_Team,0,2,216
1753,2024-03-17 12:34:00,2024-03-17 14:08:00,Medium,Application,DB_Team,1,0,94
1754,2024-06-21 16:14:00,2024-06-21 16:47:00,High,Security,Security_Team,1,0,33
1755,2024-01-25 04:30:00,2024-01-25 07:59:00,High,Application,Infra_Team,1,0,209
1756,2024-03-30 07:21:00,2024-03-31 04:13:00,Low,Security,Infra_Team,1,0,1252
1757,2024-06-27 21:19:00,2024-06-27 23:21:00,Low,Network,Security_Team,0,0,122
1758,2024-02-08 18:12:00,2024-02-08 20:52:00,Medium,Database,Support_Team,1,0,160
1759,2024-01-16 17:48:00,2024-01-16 21:35:00,Low,Application,Infra_Team,0,0,227
1760,2024-06-11 03:11:00,2024-06-13 14:01:00,Low,Access,DB_Team,1,0,3530
1761,2024-01-20 19:52:00,2024-01-23 01:22:00,Low,Application,App_Team,1,2,3210
1762,2024-05-06 00:23:00,2024-05-06 10:43:00,Low,Network,DB_Team,1,1,620
1763,2024-05-20 01:11:00,2024-05-20 04:57:00,Medium,Application,App_Team,1,0,226
1764,2024-01-22 11:27:00,2024-01-22 12:30:00,High,Application,App_Team,1,0,63
1765,2024-01-16 13:26:00,2024-01-16 18:14:00,Low,Database,Security_Team,0,0,288
1766,2024-05-13 08:01:00,2024-05-13 19:25:00,Medium,Application,Infra_Team,1,0,684
1767,2024-02-17 12:39:00,2024-02-18 21:20:00,Low,Application,Security_Team,1,0,1961
1768,2024-01-04 15:52:00,2024-01-05 12:39:00,Low,Security,DB_Team,1,0,1247
1769,2024-04-05 14:49:00,2024-04-06 08:57:00,Low,Application,Security_Team,1,0,1088
1770,2024-01-15 20:33:00,2024-01-16 17:01:00,Low,Application,Support_Team,1,0,1228
1771,2024-04-18 16:38:00,2024-04-18 21:02:00,High,Application,DB_Team,1,1,264
1772,2024-03-27 10:37:00,2024-03-27 11:05:00,High,Access,DB_Team,1,1,28
1773,2024-03-31 07:03:00,2024-03-31 19:05:00,Medium,Application,Support_Team,1,0,722
1774,2024-05-22 16:45:00,2024-05-22 17:33:00,Medium,Application,Infra_Team,0,1,48
1775,2024-03-04 13:58:00,2024-03-05 12:29:00,Low,Security,App_Team,1,0,1351
1776,2024-06-18 21:13:00,2024-06-18 23:28:00,High,Database,DB_Team,1,0,135
1777,2024-02-06 09:47:00,2024-02-06 20:52:00,Low,Network,Security_Team,1,0,665
1778,2024-05-23 18:07:00,2024-05-24 04:23:00,Low,Application,Security_Team,1,0,616
1779,2024-01-18 16:44:00,2024-01-18 20:36:00,Low,Access,DB_Team,0,1,232
1780,2024-03-26 10:15:00,2024-03-26 17:19:00,Medium,Application,DB_Team,1,0,424
1781,2024-04-08 21:18:00,2024-04-09 09:04:00,Low,Application,Security_Team,1,1,706
1782,2024-06-04 03:36:00,2024-06-04 04:20:00,Low,Application,DB_Team,0,0,44
1783,2024-01-22 03:59:00,2024-01-22 09:34:00,Medium,Network,App_Team,1,1,335
1784,2024-03-08 06:52:00,2024-03-08 22:45:00,Low,Security,Infra_Team,1,0,953
1785,2024-04-09 16:17:00,2024-04-10 00:05:00,Low,Database,App_Team,0,1,468
1786,2024-05-23 02:19:00,2024-05-23 09:49:00,Low,Security,Security_Team,0,0,450
1787,2024-03-31 17:00:00,2024-03-31 17:30:00,Medium,Application,Infra_Team,0,0,30
1788,2024-02-07 08:26:00,2024-02-07 08:46:00,Low,Network,Infra_Team,0,0,20
1789,2024-06-24 06:32:00,2024-06-24 13:12:00,Low,Application,DB_Team,0,0,400
1790,2024-03-20 17:26:00,2024-03-20 18:35:00,Medium,Application,Support_Team,1,0,69
1791,2024-02-21 01:51:00,2024-02-21 14:55:00,Low,Application,DB_Team,1,1,784
1792,2024-05-08 21:17:00,2024-05-09 01:42:00,High,Database,Support_Team,1,0,265
1793,2024-04-29 19:30:00,2024-04-30 00:28:00,Medium,Network,Support_Team,1,0,298
1794,2024-02-01 18:19:00,2024-02-01 19:10:00,Low,Application,Infra_Team,0,0,51
1795,2024-02-13 06:20:00,2024-02-13 11:50:00,Medium,Application,Infra_Team,1,0,330
1796,2024-05-18 06:52:00,2024-05-18 21:49:00,Medium,Access,Support_Team,1,0,897
1797,2024-02-12 00:00:00,2024-02-12 00:55:00,Medium,Application,Security_Team,0,0,55
1798,2024-01-28 11:44:00,2024-01-28 15:54:00,Low,Application,Support_Team,0,0,250
1799,2024-01-24 20:36:00,2024-01-25 03:46:00,Medium,Database,App_Team,1,1,430
1800,2024-06-02 11:35:00,2024-06-03 01:07:00,Low,Security,Security_Team,1,0,812
1801,2024-02-13 01:29:00,2024-02-13 18:59:00,Medium,Database,Security_Team,1,0,1050
1802,2024-05-17 01:27:00,2024-05-17 01:27:00,Low,Application,Infra_Team,0,0,0
1803,2024-03-20 05:13:00,2024-03-20 06:41:00,Medium,Security,Infra_Team,1,0,88
1804,2024-01-06 22:37:00,2024-01-07 00:37:00,High,Security,Security_Team,1,0,120
1805,2024-05-12 16:40:00,2024-05-12 16:41:00,High,Application,Support_Team,0,0,1
1806,2024-05-15 01:45:00,2024-05-15 04:05:00,Medium,Database,DB_Team,1,0,140
1807,2024-04-22 23:20:00,2024-04-23 09:05:00,Low,Network,Security_Team,0,0,585
1808,2024-06-15 18:26:00,2024-06-15 20:10:00,Low,Security,App_Team,0,0,104
1809,2024-03-27 14:23:00,2024-03-28 01:04:00,Medium,Application,App_Team,1,1,641
1810,2024-04-18 13:54:00,2024-04-18 14:07:00,High,Application,DB_Team,0,0,13
1811,2024-01-14 22:39:00,2024-01-15 06:28:00,Medium,Network,Infra_Team,1,1,469
1812,2024-04-21 05:49:00,2024-04-21 05:49:00,Low,Application,Support_Team,0,0,0
1813,2024-01-30 08:49:00,2024-01-30 11:27:00,Medium,Security,Security_Team,1,0,158
1814,2024-06-03 18:14:00,2024-06-03 18:23:00,Low,Application,Security_Team,0,0,9
1815,2024-01-24 11:09:00,2024-01-25 10:00:00,Low,Access,App_Team,1,1,1371
1816,2024-02-22 19:36:00,2024-02-23 04:16:00,Low,Application,Security_Team,0,0,520
1817,2024-01-20 23:53:00,2024-01-21 09:26:00,Low,Network,Infra_Team,0,0,573
1818,2024-03-24 09:59:00,2024-03-24 15:35:00,Medium,Application,Infra_Team,1,0,336
1819,2024-05-09 21:10:00,2024-05-09 22:48:00,Medium,Application,Support_Team,1,0,98
1820,2024-05-01 01:19:00,2024-05-01 05:51:00,Low,Application,Security_Team,0,0,272
1821,2024-03-21 18:22:00,2024-03-21 19:32:00,Medium,Application,Support_Team,1,1,70
1822,2024-05-18 09:02:00,2024-05-18 18:08:00,Low,Application,Support_Team,0,2,546
1823,2024-05-02 00:08:00,2024-05-02 10:10:00,Medium,Application,Infra_Team,1,0,602
1824,2024-04-18 13:37:00,2024-04-18 17:59:00,Low,Application,Support_Team,0,0,262
1825,2024-01-22 02:47:00,2024-01-22 09:28:00,Medium,Application,Infra_Team,1,0,401
1826,2024-03-28 00:14:00,2024-03-28 04:46:00,Low,Network,Infra_Team,0,0,272
1827,2024-06-03 16:20:00,2024-06-04 04:20:00,Low,Access,Infra_Team,1,0,720
1828,2024-05-27 06:31:00,2024-05-27 08:14:00,High,Access,App_Team,1,0,103
1829,2024-04-13 09:00:00,2024-04-13 11:24:00,High,Application,Infra_Team,1,1,144
1830,2024-03-15 01:48:00,2024-03-15 05:57:00,Medium,Application,Infra_Team,1,0,249
1831,2024-06-13 05:29:00,2024-06-13 11:16:00,Medium,Application,Support_Team,1,0,347
1832,2024-01-27 09:51:00,2024-01-27 10:09:00,Low,Application,Infra_Team,0,0,18
1833,2024-03-30 12:23:00,2024-03-30 15:53:00,Medium,Application,Security_Team,1,0,210
1834,2024-04-18 05:49:00,2024-04-18 17:11:00,Medium,Network,Security_Team,1,0,682
1835,2024-04-13 22:19:00,2024-04-13 23:07:00,Medium,Application,Support_Team,0,1,48
1836,2024-02-10 12:57:00,2024-02-10 20:45:00,Low,Application,Infra_Team,0,0,468
1837,2024-04-23 23:09:00,2024-04-24 00:42:00,High,Application,Support_Team,1,0,93
1838,2024-06-14 18:26:00,2024-06-14 18:33:00,High,Network,DB_Team,0,0,7
1839,2024-03-23 15:08:00,2024-03-23 16:53:00,High,Application,App_Team,1,0,105
1840,2024-05-26 22:15:00,2024-05-27 01:26:00,Low,Application,Support_Team,0,0,191
1841,2024-03-31 03:43:00,2024-04-01 00:17:00,Low,Network,Security_Team,1,0,1234
1842,2024-04-05 17:54:00,2024-04-05 22:02:00,Medium,Application,Security_Team,1,0,248
1843,2024-03-16 07:42:00,2024-03-16 08:16:00,High,Application,DB_Team,1,0,34
1844,2024-04-03 17:38:00,2024-04-03 23:20:00,Medium,Network,Security_Team,1,1,342
1845,2024-05-19 22:18:00,2024-05-20 03:32:00,Medium,Database,DB_Team,1,0,314
1846,2024-01-25 21:08:00,2024-01-26 02:34:00,Low,Database,Infra_Team,0,0,326
1847,2024-01-18 21:40:00,2024-01-19 01:25:00,Medium,Access,Infra_Team,1,0,225
1848,2024-02-11 19:06:00,2024-02-12 09:37:00,Low,Application,DB_Team,1,0,871
1849,2024-03-09 22:25:00,2024-03-10 03:44:00,Low,Application,Support_Team,0,1,319
1850,2024-05-05 10:24:00,2024-05-05 11:09:00,High,Access,DB_Team,1,0,45
1851,2024-05-27 07:48:00,2024-05-28 01:15:00,Low,Application,DB_Team,1,0,1047
1852,2024-06-13 17:55:00,2024-06-13 20:19:00,Medium,Security,Security_Team,1,0,144
1853,2024-04-16 12:38:00,2024-04-16 18:40:00,Low,Network,Infra_Team,0,1,362
1854,2024-01-23 09:29:00,2024-01-23 12:40:00,Medium,Application,DB_Team,1,1,191
1855,2024-01-23 15:27:00,2024-01-23 15:42:00,High,Security,DB_Team,1,0,15
1856,2024-06-01 15:49:00,2024-06-01 22:47:00,High,Application,Support_Team,1,0,418
1857,2024-01-03 13:38:00,2024-01-03 14:24:00,Low,Application,DB_Team,0,0,46
1858,2024-04-12 09:31:00,2024-04-12 17:58:00,Low,Application,Infra_Team,0,0,507
1859,2024-01-05 07:27:00,2024-01-05 13:53:00,Medium,Security,DB_Team,1,1,386
1860,2024-06-05 09:46:00,2024-06-05 15:01:00,Low,Application,Security_Team,0,0,315
1861,2024-02-23 21:37:00,2024-02-23 22:21:00,Medium,Database,DB_Team,0,1,44
1862,2024-04-24 09:38:00,2024-04-24 15:30:00,Low,Application,Security_Team,0,0,352
1863,2024-03-01 12:35:00,2024-03-01 19:35:00,Low,Application,Support_Team,0,0,420
1864,2024-02-18 01:43:00,2024-02-18 02:05:00,Medium,Network,Support_Team,0,2,22
1865,2024-04-08 11:58:00,2024-04-10 01:03:00,Low,Application,App_Team,1,0,2225
1866,2024-03-31 18:23:00,2024-03-31 19:40:00,High,Network,Security_Team,1,0,77
1867,2024-03-26 13:00:00,2024-03-26 14:44:00,High,Application,App_Team,1,0,104
1868,2024-05-28 07:51:00,2024-05-28 10:19:00,Medium,Application,Security_Team,1,0,148
1869,2024-05-01 21:51:00,2024-05-02 03:48:00,Low,Application,Security_Team,0,0,357
1870,2024-02-20 03:45:00,2024-02-20 19:39:00,Low,Application,App_Team,1,0,954
1871,2024-02-21 04:40:00,2024-02-21 05:01:00,Medium,Access,Security_Team,0,0,21
1872,2024-06-07 18:08:00,2024-06-08 04:59:00,Low,Access,Support_Team,1,1,651
1873,2024-04-01 18:23:00,2024-04-01 23:28:00,Low,Application,DB_Team,0,1,305
1874,2024-05-18 04:08:00,2024-05-18 04:37:00,Medium,Application,Security_Team,0,0,29
1875,2024-04-13 13:56:00,2024-04-14 04:15:00,Medium,Security,Support_Team,1,0,859
1876,2024-02-10 06:53:00,2024-02-10 08:59:00,Medium,Application,App_Team,1,0,126
1877,2024-01-18 02:09:00,2024-01-18 02:28:00,High,Security,Security_Team,1,0,19
1878,2024-04-15 03:41:00,2024-04-15 14:32:00,Low,Application,Security_Team,1,0,651
1879,2024-05-09 20:24:00,2024-05-11 06:04:00,Low,Application,DB_Team,1,1,2020
1880,2024-06-25 04:02:00,2024-06-25 14:36:00,Medium,Security,Support_Team,1,0,634
1881,2024-03-01 14:01:00,2024-03-01 17:54:00,Medium,Application,DB_Team,1,0,233
1882,2024-02-26 05:39:00,2024-02-27 02:49:00,Low,Access,Security_Team,1,1,1270
1883,2024-02-02 14:06:00,2024-02-04 00:02:00,Low,Application,DB_Team,1,0,2036
1884,2024-02-14 14:53:00,2024-02-15 03:21:00,Medium,Security,Security_Team,1,1,748
1885,2024-04-10 09:32:00,2024-04-10 17:12:00,Medium,Security,Security_Team,1,0,460
1886,2024-04-23 10:26:00,2024-04-23 16:40:00,Low,Access,Support_Team,0,0,374
1887,2024-03-06 09:41:00,2024-03-06 20:06:00,Low,Application,Infra_Team,1,1,625
1888,2024-03-28 01:06:00,2024-03-28 02:24:00,High,Access,Support_Team,1,2,78
1889,2024-05-15 12:00:00,2024-05-17 12:33:00,Low,Security,DB_Team,1,0,2913
1890,2024-03-29 10:36:00,2024-03-30 06:48:00,Low,Network,DB_Team,1,0,1212
1891,2024-03-23 19:30:00,2024-03-23 20:21:00,Medium,Network,App_Team,0,0,51
1892,2024-01-14 09:43:00,2024-01-14 15:54:00,Medium,Database,App_Team,1,0,371
1893,2024-02-08 12:51:00,2024-02-08 13:31:00,Low,Application,DB_Team,0,0,40
1894,2024-06-01 13:42:00,2024-06-02 03:39:00,Medium,Access,Support_Team,1,0,837
1895,2024-05-28 14:52:00,2024-05-28 15:21:00,High,Application,App_Team,1,0,29
1896,2024-06-02 08:16:00,2024-06-02 08:33:00,Medium,Application,Infra_Team,0,1,17
1897,2024-05-05 15:14:00,2024-05-06 01:52:00,Low,Application,Security_Team,1,0,638
1898,2024-04-21 14:10:00,2024-04-22 09:28:00,Low,Network,App_Team,1,0,1158
1899,2024-01-23 01:34:00,2024-01-23 22:32:00,Low,Network,Infra_Team,1,0,1258
1900,2024-01-20 23:00:00,2024-01-21 08:12:00,Medium,Application,Security_Team,1,0,552
1901,2024-04-21 03:24:00,2024-04-21 09:48:00,Low,Security,Security_Team,0,1,384
1902,2024-04-09 12:57:00,2024-04-09 18:31:00,Medium,Application,Infra_Team,1,0,334
1903,2024-01-30 19:22:00,2024-01-31 07:09:00,Low,Network,App_Team,1,0,707
1904,2024-03-21 17:41:00,2024-03-21 20:08:00,Low,Access,App_Team,0,0,147
1905,2024-06-02 17:47:00,2024-06-02 23:20:00,Medium,Application,Infra_Team,1,1,333
1906,2024-05-02 12:11:00,2024-05-02 15:16:00,Low,Access,Support_Team,0,0,185
1907,2024-04-26 09:14:00,2024-04-26 10:14:00,Low,Security,Security_Team,0,0,60
1908,2024-03-23 16:35:00,2024-03-23 17:39:00,Medium,Network,Infra_Team,1,0,64
1909,2024-03-02 21:25:00,2024-03-02 22:46:00,Medium,Database,Support_Team,1,0,81
1910,2024-06-06 08:03:00,2024-06-06 08:40:00,Low,Application,Infra_Team,0,0,37
1911,2024-01-25 07:15:00,2024-01-25 15:51:00,Low,Application,Support_Team,0,0,516
1912,2024-02-11 09:30:00,2024-02-11 12:23:00,Medium,Database,Infra_Team,1,1,173
1913,2024-02-15 17:49:00,2024-02-16 02:16:00,Low,Security,App_Team,0,0,507
1914,2024-03-08 15:02:00,2024-03-08 15:55:00,Low,Security,DB_Team,0,0,53
1915,2024-03-28 07:38:00,2024-03-28 17:39:00,Low,Application,DB_Team,1,1,601
1916,2024-02-08 16:12:00,2024-02-08 22:37:00,High,Network,Support_Team,1,0,385
1917,2024-04-28 00:43:00,2024-04-28 00:55:00,High,Network,Infra_Team,0,0,12
1918,2024-03-21 18:02:00,2024-03-21 19:15:00,Medium,Access,Security_Team,1,0,73
1919,2024-04-11 20:28:00,2024-04-12 08:54:00,Low,Database,Support_Team,1,0,746
1920,2024-03-14 07:10:00,2024-03-15 00:40:00,Medium,Application,Infra_Team,1,1,1050
1921,2024-03-29 07:54:00,2024-03-29 08:51:00,Low,Application,DB_Team,0,0,57
1922,2024-01-12 16:21:00,2024-01-12 17:58:00,Low,Network,Support_Team,0,0,97
1923,2024-05-16 00:28:00,2024-05-16 04:51:00,Medium,Application,Infra_Team,1,0,263
1924,2024-06-26 05:11:00,2024-06-26 10:30:00,Low,Application,App_Team,0,1,319
1925,2024-05-31 07:43:00,2024-06-01 19:25:00,Low,Application,Infra_Team,1,0,2142
1926,2024-06-12 17:18:00,2024-06-12 23:04:00,Low,Network,Support_Team,0,0,346
1927,2024-04-19 07:34:00,2024-04-19 08:02:00,Medium,Application,Support_Team,0,0,28
1928,2024-03-31 09:41:00,2024-03-31 16:20:00,Medium,Application,Security_Team,1,0,399
1929,2024-01-12 03:17:00,2024-01-12 09:37:00,Low,Network,Infra_Team,0,0,380
1930,2024-05-24 13:46:00,2024-05-24 16:59:00,Medium,Application,Support_Team,1,0,193
1931,2024-04-08 14:45:00,2024-04-08 17:12:00,Medium,Application,DB_Team,1,0,147
1932,2024-01-21 21:25:00,2024-01-21 22:39:00,Low,Access,App_Team,0,1,74
1933,2024-06-12 03:41:00,2024-06-12 11:30:00,Medium,Database,Security_Team,1,0,469
1934,2024-02-27 00:01:00,2024-02-27 03:00:00,Medium,Network,App_Team,1,0,179
1935,2024-03-31 23:52:00,2024-04-01 00:04:00,High,Application,Support_Team,0,0,12
1936,2024-03-19 10:32:00,2024-03-20 05:41:00,Low,Database,Support_Team,1,0,1149
1937,2024-02-14 18:18:00,2024-02-14 23:03:00,Medium,Application,App_Team,1,0,285
1938,2024-05-22 15:07:00,2024-05-23 06:27:00,Medium,Application,DB_Team,1,0,920
1939,2024-05-02 07:19:00,2024-05-02 11:16:00,Low,Application,App_Team,0,0,237
1940,2024-01-29 19:59:00,2024-01-30 05:08:00,Medium,Network,Security_Team,1,1,549
